REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2015,NORTHWEST PIPELINE GP WASHOUGAL C/S,1009215,1309 NE Brown Road,45.63236,-122.36516,Washougal,CLARK COUNTY,WA,98671,"WILLIAMS PARTNERS, LP (100%)",2666,"C,W"
2015,NORTHWEST PIPELINE GP WILLARD C/S,1009016,Willard Rd. Milepost 1,45.7769,-121.626,Cook,KLICKITAT,WA,98605,"WILLIAMS PARTNERS, LP (100%)",2113,"C,W"
2015,NORTHWEST SANI LDFL,1007647,1436 WEST SUNBURY ROAD,41.019166,-79.902076,WEST SUNBURY,BUTLER COUNTY,PA,16061,WASTE MANAGEMENT INC (100%),10471,"C,HH"
2015,NORTHWEST TENNESSEE LANDFILL,1007062,518 BEECH CHAPEL ROAD,36.4028,-89.1518,UNION CITY,OBION COUNTY,TN,38261,REPUBLIC SERVICES INC (100%),50333,"C,HH"
2015,NORTHWESTERN ENERGY/GTS,1002199,11 E. Park,46.01382,-112.53437,BUTTE,SILVER BOW COUNTY,MT,59701,NORTHWESTERN ENERGY (100%),24477,"NN,W"
2015,NORTHWESTERN LANDFILL,1007587,510 EAST DRY RUN ROAD,39.251849,-81.494539,PARKERSBURG,WOOD,WV,26104,WASTE MANAGEMENT INC (100%),93104,"C,HH"
2015,NORTHWESTERN UNIVERSITY,1004520,2020 RIDGE AVE,42.05495,-87.6745,EVANSTON,COOK,IL,60208,NORTHWESTERN UNIVERSITY (100%),33,C
2015,NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,1004522,410 E HURON,41.89532,-87.61755,CHICAGO,COOK,IL,60611,NORTHWESTERN UNIVERSITY (100%),14,C
2015,NOVA CHEMICALS OLEFINS LLC,1002046,5205 HIGHWAY 3115,30.233183,-91.051,GEISMAR,ASCENSION PARISH,LA,70734,THE WILLIAMS COS (88.46%); SABIC INNOVATIVE PLASTICS HOLDING US LP (11.54%),164,"C,X"
2015,NOVA Chemicals Inc,1011859,400 Frankfort Road,40.655278,-80.356389,Monaca,BEAVER COUNTY,PA,15061,NC Holdings USA INC (100%),13,C
2015,NOVARTIS PHARMACEUTICALS CORPORATION,1003098,59 Route 10,40.810223,-74.392803,EAST HANOVER,MORRIS COUNTY,NJ,7936,NOVARTIS US (100%),16,C
2015,NOVELIS ALUMINUM CORPORATION,1004191,302 MAYDE ROAD,37.601667,-84.308889,BEREA,MADISON,KY,40403,NOVELIS INC (100%),22,C
2015,NOVELIS CORP - GREENSBORO,1003434,1261 WILLOW RUN RD.,33.560172,-83.197645,GREENSBORO,GREENE COUNTY,GA,30642,NOVELIS INC (100%),18,C
2015,NOVELIS CORPORATION,1002583,448 CO RTE 1A,43.493834,-76.456712,OSWEGO,OSWEGO,NY,13126,NOVELIS INC (100%),77,C
2015,NPCA COMBUSTION TURBINE PROJECT #2,1007749,12745 N THORNTON RD,38.088,-121.3871,LODI,SAN JOAQUIN,CA,95242,NORTHERN CALIFORNIA POWER AGENCY (100%),1,D
2015,NRG Dunkirk Power,1000779,106 POINT DRIVE NORTH,42.49,-79.35,DUNKIRK,Chautauqua,NY,14048,"NRG Energy, Inc (100%)",1352,"C,D"
2015,NRG ENERGY CENTER LLC,1003978,460 JESSIE ST,37.78203,-122.40841,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,94103,NRG ENERGY INC (100%),27,C
2015,NRG ENERGY CENTER MINNEAPOLIS,1000591,816 4TH AVENUE SOUTH,44.973474,-93.267695,MINNEAPOLIS,HENNEPIN,MN,55404,"NRG Energy, Inc (100%)",43,C
2015,NRG Energy Center Dover,1000087,1280 W NORTH ST,39.1467,-75.5461,DOVER,Kent,DE,19904,"NRG Energy, Inc (100%)",58,"C,D"
2015,NRG Energy Center Harrisburg LLC,1005167,100 North 10th Street,40.26582,-76.87643,Harrisburg,DAUPHIN COUNTY,PA,17101,"NRG Energy, Inc (100%)",20,C
2015,"NRG Energy Center Omaha, LLC",1004854,2152 HOWARD ST,41.25563,-95.94435,OMAHA,DOUGLAS,NE,68102,NRG ENERGY INC (100%),27,C
2015,NRG Energy Center Pittsburgh LLC,1005798,111 South Commons Avenue,40.450662,-80.003102,Pittsburgh,ALLEGHENY,PA,15212,NRG ENERGY INC (100%),18,C
2015,NSTAR Gas Company,1001277,1 NSTAR Way,42.20446,-71.15937,Westwood,NORFOLK COUNTY,MA,2090,Eversource Energy (100%),119931,"NN,W"
2015,NTC/MCRD ENERGY FACILITY,1005133,,32.735323,-117.208299,SAN DIEGO,SAN DIEGO,CA,92140,ATLANTIC POWER CORP (100%),46,C
2015,NUCOR STEEL - ARKANSAS,1007921,7301 EAST COUNTY ROAD 142,35.941463,-89.712694,BLYTHEVILLE,MISSISSIPPI COUNTY,AR,72315,NUCOR CORP (100%),44,"C,Q"
2015,NUCOR STEEL - BERKELEY,1002266,1455 HAGAN AVENUE,33.006008,-79.882331,HUGER,BERKELEY COUNTY,SC,29450,NUCOR CORP (100%),104,"C,Q"
2015,NUCOR STEEL - UTAH,1005777,7285 W 21200 N,41.8825,-112.1964,PLYMOUTH,BOX ELDER COUNTY,UT,84330,NUCOR CORP (100%),74108,"C,Q,TT"
2015,NUCOR STEEL AUBURN INC,1006341,25 QUARRY ROAD,42.95071,-76.57087,AUBURN,CAYUGA COUNTY,NY,13021,NUCOR CORP (100%),21,"C,Q"
2015,NUCOR STEEL BIRMINGHAM INC,1004152,2301 FL SHUTTLESWORTH DRIVE,33.54539,-86.8093,BIRMINGHAM,JEFFERSON COUNTY,AL,35234,NUCOR CORP (100%),14,"C,Q"
2015,NUCOR STEEL DARLINGTON,1007946,300 STEEL MILL RD,34.375958,-79.896878,DARLINGTON,DARLINGTON COUNTY,SC,29540,NUCOR CORP (100%),39,"C,Q"
2015,NUCOR STEEL DECATUR,1005976,4301 IVERSON BOULEVARD,34.638906,-87.089036,TRINITY,MORGAN COUNTY,AL,35673,NUCOR CORP (100%),85,"C,Q"
2015,NUCOR STEEL HERTFORD COUNTY,1002958,1505 RIVER RD,36.355216,-76.81115,COFIELD,HERTFORD COUNTY,NC,27922,NUCOR CORP (100%),59,"C,Q"
2015,NUCOR STEEL INDIANA,1004151,4537 S NUCOR RD,39.9747,-86.8301,CRAWFORDSVILLE,MONTGOMERY COUNTY,IN,47933,NUCOR CORP (100%),58,"C,Q"
2015,NUCOR STEEL JACKSON INC,1006144,3630 4TH STREET,32.311967,-90.137228,FLOWOOD,RANKIN COUNTY,MS,39232,NUCOR CORP (100%),11,"C,Q"
