REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2016,LITTLE DIXIE LANDFILL,1006302,1716 NORTH COUNTY LINE ROAD,32.410294,-90.243075,RIDGELAND,MADISON COUNTY,MS,39157,REPUBLIC SERVICES INC (100%),6,"C,HH"
2016,LITTLE ROCK CITY SW LANDFILL,1004543,10803 IRONTON CUTOFF ROAD,34.649167,-92.301639,LITTLE ROCK,PULASKI COUNTY,AR,72206,CITY OF LITTLE ROCK (100%),74,"C,HH"
2016,"LITTLE SIOUX CORN PROCESSORS, LLC",1002995,4808 F AVENUE,42.82085,-95.7609,MARCUS,CHEROKEE COUNTY,IA,51035,LITTLE SIOUX CORN PROCESSORS LLLP (100%),166952,C
2016,LIVE OAK LIMITED,1006860,7001 GRANITE ROAD,35.610378,-118.891755,BAKERSFIELD,KERN COUNTY,CA,93308,LIVE OAK LTD (100%),5232,C
2016,LIVINGSTON LANDFILL,1002249,14206 E 2100 N RD,40.931827,-88.658642,PONTIAC,LIVINGSTON,IL,61764,REPUBLIC SERVICES INC (100%),18,"C,HH"
2016,LOCKHEED MARTIN MISSILES & SPACE,1000072,1111 LOCKHEED MARTIN WAY,37.4166,-122.03599,SUNNYVALE,SANTA CLARA COUNTY,CA,94089,LOCKHEED MARTIN CORP (100%),24919,C
2016,LODI ENERGY CENTER,1010767,12745 N. THORNTON ROAD,38.094095,-121.380788,LODI,SAN JOAQUIN,CA,95242,NORTHERN CALIFORNIA POWER AGENCY (100%),210440,D
2016,LOGAN ALUMINUM INC,1002771,6920 LEWISBURG RD,36.942885,-86.937382,RUSSELLVILLE,LOGAN COUNTY,KY,42276,TRI-ARROWS ALUMINUM INC (60%); NOVELIS INC (40%),168795,C
2016,"LOGOS OPERATING, LLC",1012724,2010 Afton Place,36.7471661,-108.214028,Farmington,,NM,87401,LOGOS Resources II LLC (100%),36327,W
2016,LONE STAR GAS LIQUIDS,1000064,19430 BEECH AVENUE,35.447778,-119.26,SHAFTER,KERN,CA,93263,PLAINS ALL AMERICAN GP LLC (100%),61851,"C,NN,W"
2016,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,1004289,2430 S. 437  ,36.271838,-95.222539,PRYOR,MAYES COUNTY,OK,74361,BUZZI UNICEM USA (100%),435957,"C,H"
2016,LONE STAR INDUSTRIES,1006112,2524 SOUTH SPRIGG STREET,37.2676,-89.5385,CAPE GIRARDEAU,CAPE GIRARDEAU COUNTY,MO,63701,BUZZI UNICEM USA (100%),673089,"C,H"
2016,LONE STAR INDUSTRIES INC,1005302,3301 SOUTH COUNTY ROAD 150 W,39.616615,-86.868632,GREENCASTLE,PUTNAM COUNTY,IN,46135,BUZZI UNICEM USA (100%),1104111,"C,H"
2016,LONGHORN GLASS MANUFACTURING LP,1003258,4202 FIDELITY STREET,29.76151,-95.25591,HOUSTON,HARRIS COUNTY,TX,77029,ANHEUSER-BUSCH INBEV (100%),27238,"C,N"
